Close,High,Low,Open,Volume,MA_short,MA_long,RSI,Signal,Buy_Trigger,Position,Returns,Strategy_Returns,Equity
231.45367431640625,233.7853672287388,228.4770334700409,229.618073071823,16400500,222.0445114135742,175.04206115722656,63.57413331231433,0.0,False,0.0,0.0,0.0,10000.0
231.55288696289065,234.043352831237,229.2807244414687,229.6577704607354,16865600,223.01291046142578,176.1654453277588,63.6535946113448,0.0,False,0.0,0.0004286501252461772,0.0,10000.0
231.26516723632807,234.9065896390676,228.9235423369668,234.3311038856675,19119000,223.95948333740233,177.27166442871095,63.22286253955973,0.0,False,0.0,-0.001242565922353167,-0.0,10000.0
233.9540557861328,236.35522620301435,230.49123974968128,231.2354000059932,20449000,224.7254722595215,178.4587488555908,65.56782846083621,0.0,False,0.0,0.011626863578019897,0.0,10000.0
231.98947143554688,235.11495352176897,229.6478466124004,234.89666530724,16161400,225.33667602539063,179.59364280700683,62.43546241944335,0.0,False,0.0,-0.00839730836887842,-0.0,10000.0
237.00015258789065,238.38924563922228,233.4976396213384,235.07525568820336,20653200,226.32888946533203,180.82775817871095,66.792831287714,0.0,False,0.0,0.021598743776334972,0.0,10000.0
236.96046447753903,237.77407177480512,233.68615649688385,233.9540432740443,18163800,227.36724319458008,182.03557983398437,66.72680833116036,0.0,False,0.0,-0.0001674602734144104,-0.0,10000.0
240.6018524169922,241.9413315321277,236.2857177193888,236.59330147605007,21193100,228.6963119506836,183.25332336425782,69.68740622577585,0.0,False,0.0,0.015367069555175972,0.0,10000.0
244.92796325683597,245.16608486045604,239.31202995843717,239.42117407342295,22943300,230.37216262817384,184.54052223205565,72.78553933109004,0.0,False,0.0,0.017980372122597288,0.0,10000.0
243.72735595703125,246.753610562604,241.51472379688204,245.5431087203749,21733600,231.99691162109374,185.80658683776855,70.62808107987279,0.0,False,0.0,-0.004901879245799878,-0.0,10000.0
246.3864898681641,251.5956112987984,243.2113942175092,243.49914464158917,27738500,233.75958099365235,187.11075241088867,72.56756243014496,0.0,False,0.0,0.010910280877956202,0.0,10000.0
244.8188018798828,249.65087751904687,244.72949114484263,244.8882489627154,17748100,235.7038230895996,188.41174308776854,69.64768850195505,0.0,False,0.0,-0.006362718950702617,-0.0,10000.0
247.26956176757807,247.64659264626343,243.04272207618027,243.37015438607577,17724300,237.67882385253907,189.69120262145995,71.57332141443271,0.0,False,0.0,0.010010505193541741,0.0,10000.0
250.7224884033203,253.62966734818465,247.22989185476325,251.4269516691496,22371400,238.37982406616212,191.00439765930176,74.06943833513529,0.0,False,0.0,0.01396422030701805,0.0,10000.0
259.9996337890625,260.2675205330431,250.7422800254305,250.9605530664596,25727200,239.45736694335938,192.36670677185057,79.32284753530428,0.0,False,0.0,0.03700164849520271,0.0,10000.0
260.4758605957031,266.5581338096613,259.2554574472904,263.18461417965403,23816500,240.4168342590332,193.70768272399903,79.55186425239646,0.0,False,0.0,0.001831644143879707,0.0,10000.0
262.6588134765625,262.93663210305795,256.43764444041886,257.97556357281155,25473700,241.68091583251953,195.07475479125978,80.61191481499829,0.0,False,0.0,0.008380634105083606,0.0,10000.0
270.48736572265625,271.866557317883,263.8197186411394,263.8296201878953,25609500,243.44606323242186,196.489552154541,83.84614432733844,0.0,False,0.0,0.02980502402517815,0.0,10000.0
270.48736572265625,273.20605188620755,269.0089769801132,270.5369945762739,19416900,245.38534622192384,197.90980682373046,83.84614432733844,0.0,False,0.0,0.0,0.0,10000.0
269.2768859863281,273.4243319144258,267.4611179895091,268.1953464254039,20742900,247.3008155822754,199.28303070068358,81.41078365844727,0.0,False,0.0,-0.004475180321617311,-0.0,10000.0
269.0089416503906,274.4165177871543,267.5900834945639,268.036591718684,19419000,249.1785789489746,200.6545672607422,80.85097809483715,0.0,False,0.0,-0.0009950513760438318,-0.0,10000.0
261.5475158691406,272.11458484922684,260.75372680643784,269.5546870369073,26163600,250.6783103942871,201.9135870361328,67.02874298274031,0.0,False,0.0,-0.027736720331575482,-0.0,10000.0
262.5198669433594,265.5659700319198,256.86426746253426,258.5907094762658,20899400,252.24104537963868,203.17965148925782,67.80127698614123,0.0,False,0.0,0.003717684226468565,0.0,10000.0
262.88702392578125,265.86366493518454,259.6623294989277,260.43625495017426,16949800,253.68769378662108,204.46546157836914,68.10516657016538,0.0,False,0.0,0.00139858741624721,0.0,10000.0
268.939453125,269.63401467681086,263.2639907769064,265.08969023653174,15442500,255.53519287109376,205.83501358032225,72.68221275070391,0.0,False,0.0,0.023022928666602827,0.0,10000.0
269.2073974609375,273.5731311839987,266.9947502630428,272.73967540522887,16164000,257.1455551147461,207.17618865966796,72.86784303224022,0.0,False,0.0,0.0009962998467649697,0.0,10000.0
271.2215881347656,272.8488026603034,266.2307550388256,269.7729647864291,19175100,258.8586112976074,208.50555648803712,74.2825666724277,0.0,False,0.0,0.007481929147657995,0.0,10000.0
279.6355285644531,281.7787134437536,269.3066122627581,270.1797347425138,25973500,260.81029510498047,209.88036727905273,79.16889944818061,0.0,False,0.0,0.03102238463962803,0.0,10000.0
278.81201171875,285.6086806938636,277.948790762136,282.5328125868828,43127700,262.5044975280762,211.24823272705078,77.6145232056365,0.0,False,0.0,-0.0029449650047358444,-0.0,10000.0
282.1161193847656,282.58246105378674,274.06928048735443,276.5597466644631,20701600,264.4239356994629,212.66541152954102,79.36505961138954,0.0,False,0.0,0.01185066470288465,0.0,10000.0
279.4471130371094,281.78872310316206,276.19262265926653,281.3223813995041,20556200,266.0769668579102,213.99835189819336,74.30993594336437,0.0,False,0.0,-0.009460665889906572,-0.0,10000.0
282.661865234375,283.0389113138924,275.6270731990497,276.9070071679863,17563100,267.96912002563477,215.31938537597657,76.27046900715538,0.0,False,0.0,0.011503973550940572,0.0,10000.0
286.4818725585937,287.41455585917544,276.7780237818679,279.31808843197484,51092000,269.9297355651855,216.72505477905273,78.38168293837678,0.0,False,0.0,0.01351440641294599,0.0,10000.0
276.3017578125,287.5336244711032,275.4385367146673,286.45211514209774,24232700,271.20869903564454,218.00997177124023,62.438684783562124,0.0,False,0.0,-0.03553493509091599,-0.0,10000.0
284.8148803710937,287.09698964762225,278.46471986414537,279.8141460043459,26108300,272.44946136474607,219.33884307861328,68.25391013322601,0.0,False,0.0,0.0308109605454292,0.0,10000.0
283.068603515625,287.2954125192088,281.848169985602,282.6022619501645,16722100,273.5790985107422,220.29652740478517,65.99677596993502,0.0,False,0.0,-0.006131269732794209,-0.0,10000.0
279.337890625,284.33865559418587,278.50443484346164,282.2847661968472,15395700,274.4130523681641,221.23913024902345,61.330506627455435,0.0,False,0.0,-0.013179536141736281,-0.0,10000.0
284.74542236328125,286.79928116014764,282.20535839309247,282.54270732726354,19694900,275.12595520019534,222.24047180175782,65.17413131208014,0.0,False,0.0,0.0193583896770404,0.0,10000.0
283.7929077148437,287.1465943473465,282.6320348220263,284.4676359393377,8629300,275.7912322998047,223.1771209716797,63.96800561135137,0.0,False,0.0,-0.00334514472798908,-0.0,10000.0
292.077880859375,295.7986814551919,284.1302410971252,285.41020498047294,33865500,276.93128204345703,224.27788238525392,69.29132499923732,0.0,False,0.0,0.029193728663776453,0.0,10000.0
289.7164001464844,295.7986735357306,289.0417022570287,293.5860568864933,47600500,277.9666549682617,225.40969985961914,66.2853209107191,0.0,False,0.0,-0.008085106294055788,-0.0,10000.0
288.2678527832031,293.893717936311,286.4124179592206,289.9049993761313,25586000,279.3026718139648,226.5644386291504,64.43864749291791,0.0,False,0.0,-0.004999880443595339,-0.0,10000.0
291.8100280761719,295.8086477039445,284.8149039740183,293.24871963934146,37058300,280.76717987060545,227.7022099304199,66.86931305681522,0.0,False,0.0,0.01228779157567983,0.0,10000.0
295.9674072265625,297.84267521035605,289.6271477024056,291.6115749292531,27585900,282.4211990356445,228.88105895996094,69.50397244467518,0.0,False,0.0,0.014246868683023495,0.0,10000.0
