Close,High,Low,Open,Volume,MA_short,MA_long,RSI,Signal,Position,Returns,Strategy_Returns,Equity
TTWO,TTWO,TTWO,TTWO,TTWO,,,,,,,,
49.220001220703125,50.040000915527344,48.58000183105469,49.349998474121094,1074900,,,,0.0,0.0,0.0,0.0,25000.0
50.13999938964844,50.290000915527344,49.36000061035156,49.439998626708984,862300,,,,0.0,0.0,0.018691551120042282,0.0,25000.0
49.36000061035156,50.689998626708984,49.36000061035156,50.119998931884766,779300,,,,0.0,0.0,-0.015556417805978384,-0.0,25000.0
49.95000076293945,50.34000015258789,49.31999969482422,49.400001525878906,1131100,,,,0.0,0.0,0.011953001322778656,0.0,25000.0
50.459999084472656,50.66999816894531,49.59000015258789,49.869998931884766,1180600,,,,0.0,0.0,0.010210176451320496,0.0,25000.0
50.810001373291016,51.04999923706055,50.060001373291016,50.31999969482422,632100,,,,0.0,0.0,0.006936232563786504,0.0,25000.0
51.11000061035156,51.810001373291016,50.66999816894531,50.95000076293945,894900,,,,0.0,0.0,0.0059043343623730316,0.0,25000.0
50.869998931884766,51.20000076293945,50.310001373291016,50.939998626708984,626600,,,,0.0,0.0,-0.00469578703973228,-0.0,25000.0
51.61000061035156,51.72999954223633,50.5099983215332,50.619998931884766,874600,,,,0.0,0.0,0.014546917515324997,0.0,25000.0
51.400001525878906,51.70000076293945,51.0,51.540000915527344,773700,,,,0.0,0.0,-0.004068961092601464,-0.0,25000.0
51.790000915527344,51.849998474121094,51.349998474121094,51.599998474121094,613000,,,,0.0,0.0,0.007587536538341988,0.0,25000.0
51.790000915527344,52.099998474121094,51.599998474121094,51.88999938964844,713000,,,,0.0,0.0,0.0,0.0,25000.0
52.349998474121094,52.38999938964844,51.56999969482422,51.81999969482422,1043900,,,,0.0,0.0,0.010812850911262606,0.0,25000.0
52.15999984741211,52.560001373291016,52.09000015258789,52.209999084472656,922000,,,,0.0,0.0,-0.0036293912559121067,-0.0,25000.0
53.18000030517578,53.33000183105469,51.83000183105469,52.25,894600,,,,0.0,0.0,0.019555223557276902,0.0,25000.0
53.880001068115234,53.959999084472656,53.20000076293945,53.65999984741211,1089500,,,,0.0,0.0,0.013162857444950493,0.0,25000.0
53.75,54.20000076293945,53.650001525878906,54.02000045776367,847400,,,,0.0,0.0,-0.002412788892689255,-0.0,25000.0
53.689998626708984,54.15999984741211,53.209999084472656,54.15999984741211,951900,,,,0.0,0.0,-0.0011163046193677362,-0.0,25000.0
53.4900016784668,53.650001525878906,52.880001068115234,53.5099983215332,736200,,,,0.0,0.0,-0.0037250317257914167,-0.0,25000.0
53.650001525878906,53.88999938964844,53.189998626708984,53.599998474121094,1058000,,,,0.0,0.0,0.0029912103643945365,0.0,25000.0
54.36000061035156,55.470001220703125,53.349998474121094,53.65999984741211,1754100,,,,0.0,0.0,0.013233906137545492,0.0,25000.0
54.79999923706055,54.810001373291016,53.869998931884766,54.18000030517578,1055100,,,82.180314294538,0.0,0.0,0.008094161548357182,0.0,25000.0
53.93000030517578,55.470001220703125,53.79999923706055,55.0,1813700,,,70.66972472614553,0.0,0.0,-0.015875893138633357,-0.0,25000.0
54.20000076293945,54.209999084472656,53.52000045776367,53.970001220703125,1354900,,,71.94998409513771,0.0,0.0,0.005006498354085176,0.0,25000.0
53.70000076293945,54.65999984741211,53.349998474121094,54.560001373291016,1904000,,,66.3210278242297,0.0,0.0,-0.009225092121066703,-0.0,25000.0
53.709999084472656,56.709999084472656,53.41999816894531,56.040000915527344,3101500,,,66.37625967410517,0.0,0.0,0.00018618848028206791,0.0,25000.0
56.02000045776367,56.130001068115234,53.84000015258789,54.060001373291016,2790400,,,75.94587943271702,0.0,0.0,0.04300877699993899,0.0,25000.0
57.880001068115234,58.34000015258789,56.130001068115234,56.45000076293945,4129900,,,80.61127140641088,0.0,0.0,0.03320243832832359,0.0,25000.0
58.41999816894531,58.7599983215332,57.380001068115234,57.81999969482422,2324400,,,81.69362379048408,0.0,0.0,0.009329597285158808,0.0,25000.0
58.2599983215332,58.56999969482422,57.63999938964844,58.29999923706055,1530200,,,80.29903202616511,0.0,0.0,-0.002738785560201573,-0.0,25000.0
59.439998626708984,59.560001373291016,57.849998474121094,58.15999984741211,1663600,,,82.5992956587244,0.0,0.0,0.020254039463980744,0.0,25000.0
59.970001220703125,60.20000076293945,59.470001220703125,59.709999084472656,1998400,,,83.50745667703822,0.0,0.0,0.008916598355303229,0.0,25000.0
59.689998626708984,60.15999984741211,58.88999938964844,60.02000045776367,4038200,,,81.15782500972536,0.0,0.0,-0.004669044327073935,-0.0,25000.0
58.97999954223633,59.9900016784668,58.810001373291016,59.9900016784668,1747000,,,75.50173278928894,0.0,0.0,-0.01189477468265443,-0.0,25000.0
58.439998626708984,58.7400016784668,57.959999084472656,58.7400016784668,1922700,,,71.52115072306933,0.0,0.0,-0.009155661575423468,-0.0,25000.0
57.849998474121094,58.380001068115234,57.06999969482422,58.33000183105469,1895200,,,67.44202410642731,0.0,0.0,-0.010095827625811071,-0.0,25000.0
57.560001373291016,57.880001068115234,57.189998626708984,57.349998474121094,1070500,,,65.51363262184867,0.0,0.0,-0.005012914580452499,-0.0,25000.0
57.470001220703125,58.22999954223633,56.790000915527344,57.65999984741211,2042400,,,64.90883881195279,0.0,0.0,-0.0015635884371200115,-0.0,25000.0
56.97999954223633,57.72999954223633,56.959999084472656,57.279998779296875,1062100,,,61.655060174908044,0.0,0.0,-0.008526216600988623,-0.0,25000.0
58.79999923706055,59.06999969482422,57.119998931884766,57.15999984741211,2071700,,,67.92560991113996,0.0,0.0,0.031941026841798115,0.0,25000.0
57.880001068115234,58.7400016784668,57.77000045776367,58.709999084472656,705900,,,62.50075914426962,0.0,0.0,-0.015646227566027848,-0.0,25000.0
58.119998931884766,58.369998931884766,57.40999984741211,57.869998931884766,825200,,,63.303523946356236,0.0,0.0,0.004146473036292786,0.0,25000.0
58.72999954223633,59.04999923706055,58.0,58.119998931884766,1144200,,,65.28675473384659,0.0,0.0,0.01049553719136287,0.0,25000.0
59.189998626708984,59.52000045776367,58.81999969482422,59.119998931884766,1296700,,,66.71125430516898,0.0,0.0,0.007832438073523962,0.0,25000.0
59.310001373291016,59.790000915527344,59.16999816894531,59.349998474121094,1031700,,,67.08128141637494,0.0,0.0,0.002027415937933208,0.0,25000.0
59.15999984741211,59.779998779296875,58.97999954223633,59.43000030517578,729100,,,66.11669522322455,0.0,0.0,-0.0025291101400387594,-0.0,25000.0
59.0,59.83000183105469,58.95000076293945,59.619998931884766,1672900,,,65.06878143339853,0.0,0.0,-0.0027045275156319937,-0.0,25000.0
59.5099983215332,59.959999084472656,59.2400016784668,59.41999816894531,1399100,,,66.82840299777463,0.0,0.0,0.008644039348020494,0.0,25000.0
59.25,59.709999084472656,59.11000061035156,59.13999938964844,898200,,,65.07370582708288,0.0,0.0,-0.004368985529598413,-0.0,25000.0
59.02000045776367,59.45000076293945,58.22999954223633,59.38999938964844,1618500,55.285800018310546,,63.52443399977562,0.0,0.0,-0.0038818488141152407,-0.0,25000.0
58.5099983215332,59.29999923706055,58.400001525878906,59.099998474121094,1469000,55.47159996032715,,60.18811805812966,0.0,0.0,-0.008641174725090739,-0.0,25000.0
58.0099983215332,58.84000015258789,57.9900016784668,58.459999084472656,17634700,55.628999938964846,,57.1009720099733,0.0,0.0,-0.00854554801475682,-0.0,25000.0
57.88999938964844,58.470001220703125,57.619998931884766,58.209999084472656,1626600,55.79959991455078,,56.3723385046702,0.0,0.0,-0.0020685905077887368,-0.0,25000.0
56.599998474121094,58.099998474121094,56.5,57.95000076293945,1681900,55.93259986877442,,49.275018746776574,0.0,0.0,-0.022283657438732285,-0.0,25000.0
57.58000183105469,57.599998474121094,56.59000015258789,56.619998931884766,1266700,56.07499992370605,,53.90431948992186,0.0,0.0,0.017314547409072345,0.0,25000.0
57.720001220703125,57.959999084472656,57.31999969482422,57.56999969482422,724700,56.2131999206543,,54.52681574804449,0.0,0.0,0.002431389114213811,0.0,25000.0
58.119998931884766,59.02000045776367,57.70000076293945,57.70000076293945,1268700,56.35339988708496,,56.29735241610023,0.0,0.0,0.006929967129629455,0.0,25000.0
58.56999969482422,58.86000061035156,57.33000183105469,57.41999816894531,1283200,56.50739990234375,,58.2189986793955,0.0,0.0,0.0077426147833699055,0.0,25000.0
58.810001373291016,59.08000183105469,58.2599983215332,58.47999954223633,1336900,56.65139991760254,,59.22308351325747,0.0,0.0,0.004097689597359011,0.0,25000.0
58.790000915527344,59.04999923706055,58.33000183105469,58.599998474121094,1007400,56.79919990539551,,59.098808092769495,0.0,0.0,-0.00034008599382140403,-0.0,25000.0
58.900001525878906,59.04999923706055,58.65999984741211,58.65999984741211,1082300,56.94139991760254,,59.58852309265959,0.0,0.0,0.001871076860665788,0.0,25000.0
59.27000045776367,59.439998626708984,58.15999984741211,58.86000061035156,2359300,57.090999908447266,,61.22805439177335,0.0,0.0,0.006281815319176154,0.0,25000.0
58.7400016784668,59.72999954223633,58.34000015258789,59.150001525878906,1375100,57.21879997253418,,57.706736744057224,0.0,0.0,-0.008942108574380048,-0.0,25000.0
57.849998474121094,58.72999954223633,57.75,58.54999923706055,1314900,57.33259994506836,,52.39373339340761,0.0,0.0,-0.015151569269906351,-0.0,25000.0
57.86000061035156,58.72999954223633,57.7599983215332,57.93000030517578,1178300,57.426199951171874,,52.44539841501791,0.0,0.0,0.0001728977786394914,0.0,25000.0
58.04999923706055,58.380001068115234,57.4900016784668,57.83000183105469,1368800,57.50959991455078,,53.45295989632664,0.0,0.0,0.003283764685529489,0.0,25000.0
58.470001220703125,58.529998779296875,57.54999923706055,57.81999969482422,1010800,57.60399993896485,,55.63474594457341,0.0,0.0,0.007235176385229636,0.0,25000.0
58.43000030517578,58.83000183105469,58.150001525878906,58.540000915527344,1056200,57.69879997253418,,55.37518272535642,0.0,0.0,-0.0006841271539631544,-0.0,25000.0
58.41999816894531,58.599998474121094,57.7400016784668,58.29999923706055,958800,57.79739990234375,,55.307435315498054,0.0,0.0,-0.00017118151939465864,-0.0,25000.0
57.869998931884766,58.349998474121094,57.779998779296875,58.2400016784668,1000600,57.881799850463864,,51.65840762448654,0.0,0.0,-0.009414571282080453,-0.0,25000.0
57.529998779296875,58.189998626708984,57.36000061035156,57.779998779296875,1074300,57.94519981384278,,49.536974052754616,0.0,0.0,-0.005875240346696509,-0.0,25000.0
58.54999923706055,58.77000045776367,57.54999923706055,57.54999923706055,895100,58.02019981384277,,55.31713566526855,0.0,0.0,0.017729888395734417,0.0,25000.0
59.38999938964844,59.439998626708984,58.189998626708984,58.43000030517578,1331400,58.12939979553223,,59.343937900207145,0.0,0.0,0.01434671500484308,0.0,25000.0
60.45000076293945,60.72999954223633,59.34000015258789,59.470001220703125,1934600,58.25439979553223,,63.68076715916653,0.0,0.0,0.017848145886254496,0.0,25000.0
62.029998779296875,62.150001525878906,60.43000030517578,60.779998779296875,1970900,58.42099975585938,,68.87678751582031,0.0,0.0,0.026137270412179836,0.0,25000.0
62.290000915527344,62.66999816894531,61.95000076293945,62.150001525878906,1900000,58.59259979248047,,69.62758562016596,0.0,0.0,0.004191554753298687,0.0,25000.0
62.54999923706055,63.279998779296875,62.52000045776367,63.279998779296875,1372300,58.72319976806641,,70.377890312612,0.0,0.0,0.004173997715713584,0.0,25000.0
62.630001068115234,63.25,62.439998626708984,63.06999969482422,1252100,58.81819976806641,,70.61244305315208,0.0,0.0,0.0012790061076017878,0.0,25000.0
62.779998779296875,62.95000076293945,62.310001373291016,62.779998779296875,760400,58.905399780273434,,71.06351345249881,0.0,0.0,0.0023949817758825986,0.0,25000.0
63.150001525878906,63.630001068115234,62.689998626708984,63.119998931884766,1387400,59.00319984436035,,72.16989593186918,0.0,0.0,0.0058936405507552525,0.0,25000.0
62.849998474121094,63.70000076293945,62.709999084472656,63.34000015258789,979500,59.07139984130859,,69.89472558196269,0.0,0.0,-0.004750642034978769,-0.0,25000.0
63.97999954223633,64.08000183105469,62.720001220703125,63.06999969482422,1220300,59.15159980773926,,73.23216620492948,0.0,0.0,0.017979333262522212,0.0,25000.0
64.08999633789062,64.11000061035156,63.58000183105469,63.97999954223633,605900,59.23959976196289,,73.53206962603977,0.0,0.0,0.0017192372060221839,0.0,25000.0
63.9900016784668,64.02999877929688,63.439998626708984,63.79999923706055,834700,59.3397998046875,,72.75401297961874,0.0,0.0,-0.0015602225797711755,-0.0,25000.0
63.65999984741211,64.41999816894531,63.560001373291016,64.11000061035156,1050600,59.444199829101564,,70.18076655591365,0.0,0.0,-0.00515708426939665,-0.0,25000.0
65.41999816894531,65.44000244140625,63.54999923706055,63.54999923706055,1107700,59.59559982299805,,75.11052238684938,0.0,0.0,0.027646847718375334,0.0,25000.0
65.05999755859375,65.83999633789062,64.88999938964844,65.58999633789062,1049800,59.7455997467041,,72.53504866133645,0.0,0.0,-0.005502913794370179,-0.0,25000.0
65.11000061035156,65.56999969482422,64.9000015258789,65.19999694824219,740200,59.89839973449707,,72.67171178505698,0.0,0.0,0.0007685683005564936,0.0,25000.0
68.68000030517578,68.72000122070312,65.88999938964844,66.0999984741211,2983700,60.13239974975586,,80.09623677408649,0.0,0.0,0.05483028200519846,0.0,25000.0
68.58999633789062,68.66000366210938,67.48999786376953,68.63999938964844,1969500,60.32819969177246,,79.52431196278172,0.0,0.0,-0.0013104829191209477,-0.0,25000.0
67.9800033569336,68.7699966430664,67.93000030517578,68.56999969482422,1550600,60.53019973754883,,75.6788052259436,0.0,0.0,-0.008893322838975815,-0.0,25000.0
69.2699966430664,69.30999755859375,67.8499984741211,68.0,1661600,60.75319969177246,,78.03708608895792,0.0,0.0,0.0189760697621566,0.0,25000.0
70.37000274658203,70.52999877929688,69.31999969482422,69.4000015258789,1873800,60.985999755859375,,79.79153561444545,0.0,0.0,0.01587997916592543,0.0,25000.0
66.5199966430664,69.9000015258789,66.23999786376953,69.79000091552734,2964700,61.132599716186526,,61.68336431763075,0.0,0.0,-0.05471089886667124,-0.0,25000.0
68.5999984741211,68.9000015258789,65.62999725341797,66.2699966430664,1382600,61.31839965820313,,66.05358426330919,0.0,0.0,0.03126882044531021,0.0,25000.0
67.58000183105469,68.77999877929688,66.69999694824219,68.37000274658203,1757200,61.48679969787597,,62.389609156971595,0.0,0.0,-0.014868756060558708,-0.0,25000.0
69.04000091552734,70.06999969482422,68.12000274658203,68.5999984741211,4543700,61.687599716186526,,65.28382634163411,0.0,0.0,0.021604010726761436,0.0,25000.0
72.83000183105469,76.69999694824219,71.16000366210938,72.5,11983100,61.953999786376954,,71.30298769804484,0.0,0.0,0.05489572516322139,0.0,25000.0
77.7300033569336,77.76000213623047,73.30999755859375,73.76000213623047,5127600,62.323599853515624,,76.770504342311,0.0,0.0,0.06727998630626897,0.0,25000.0
78.52999877929688,79.58000183105469,78.01000213623047,78.83999633789062,3283900,62.71379981994629,,77.50521421776222,0.0,0.0,0.010291977200743485,0.0,25000.0
77.06999969482422,78.87000274658203,76.9000015258789,78.69000244140625,2311900,63.08499984741211,,73.07620616886507,0.0,0.0,-0.018591609667228948,-0.0,25000.0
76.06999969482422,76.77999877929688,75.26000213623047,76.68000030517578,2665500,63.44619987487793,,70.19153059636086,0.0,0.0,-0.012975217386268612,-0.0,25000.0
76.73999786376953,77.16999816894531,75.77999877929688,76.37000274658203,1776900,63.82319984436035,,70.9969598930371,0.0,0.0,0.008807653104156543,0.0,25000.0
78.12000274658203,78.5,76.76000213623047,76.7699966430664,1975500,64.25359992980957,,72.59822328676492,0.0,0.0,0.01798286319035758,0.0,25000.0
77.6500015258789,78.16000366210938,76.11000061035156,76.20999908447266,1589100,64.65499992370606,,71.19262277358494,0.0,0.0,-0.006016400463115579,-0.0,25000.0
77.31999969482422,78.25,77.18000030517578,77.5999984741211,1014300,65.04699989318847,,70.1907275148102,0.0,0.0,-0.0042498625186080385,-0.0,25000.0
77.66000366210938,78.36000061035156,76.81999969482422,77.04000091552734,1462600,65.43779998779297,,70.63775428463279,0.0,0.0,0.004397361208317685,0.0,25000.0
79.7699966430664,79.91999816894531,78.38999938964844,78.56999969482422,2541600,65.86179992675781,,73.2515251009672,0.0,0.0,0.027169622475649025,0.0,25000.0
