Close,High,Low,Open,Volume,MA_short,MA_long,Signal,Position,Returns,Strategy_Returns,Equity
COIN,COIN,COIN,COIN,COIN,,,,,,,
328.2799987792969,429.5400085449219,310.0,381.0,81065700,,,0,0.0,0.0,0.0,10000.0
322.75,349.20001220703125,317.2699890136719,348.8999938964844,39777900,,,0,0.0,-0.01684537224278082,-0.0,10000.0
342.0,345.989990234375,321.0299987792969,327.5,22654500,,,0,0.0,0.05964368706429135,0.0,10000.0
333.0,341.010009765625,326.7900085449219,337.260009765625,11405600,,,0,0.0,-0.02631578947368418,-0.0,10000.0
320.82000732421875,334.8299865722656,312.0199890136719,333.42999267578125,18082300,,,0,0.0,-0.03657655458192566,-0.0,10000.0
311.9200134277344,327.4700012207031,302.1000061035156,312.5199890136719,10103900,,,0,0.0,-0.027741392972072676,-0.0,10000.0
293.45001220703125,313.5,287.20001220703125,305.760009765625,14991900,,,0,0.0,-0.059213902364691484,-0.0,10000.0
291.6000061035156,303.0,282.07000732421875,282.75,9853800,,,0,0.0,-0.006304331322400603,-0.0,10000.0
304.5400085449219,306.1000061035156,296.8999938964844,304.2900085449219,6330200,,,0,0.0,0.04437586478243305,0.0,10000.0
302.0,306.70001220703125,299.5,306.70001220703125,3902000,,,0,0.0,-0.008340475713052964,-0.0,10000.0
298.04998779296875,302.8999938964844,298.04998779296875,301.010009765625,2746100,,,0,0.0,-0.013079510619308787,-0.0,10000.0
294.7699890136719,300.0,292.1000061035156,298.45001220703125,2845800,,,0,0.0,-0.011004861310630942,-0.0,10000.0
297.6400146484375,302.739990234375,291.0,293.0,3997400,,,0,0.0,0.009736491982677675,0.0,10000.0
294.2099914550781,305.0299987792969,293.94000244140625,304.0,3333800,,,0,0.0,-0.011524066068236194,-0.0,10000.0
280.6600036621094,292.19000244140625,275.6099853515625,292.05999755859375,5707700,307.71266886393227,,0,0.0,-0.0460554984076319,-0.0,10000.0
273.0,289.1499938964844,269.0,284.95001220703125,5074600,304.02733561197914,,0,0.0,-0.027292822497541724,-0.0,10000.0
256.760009765625,272.1400146484375,250.50999450683594,271.1499938964844,8342000,299.6280029296875,,0,0.0,-0.05948714371565933,-0.0,10000.0
263.70001220703125,267.07000732421875,258.3800048828125,261.1499938964844,4243700,294.4080037434896,,0,0.0,0.02702914074407925,0.0,10000.0
293.45001220703125,297.5,259.3699951171875,266.3999938964844,10268600,291.771337890625,,0,0.0,0.11281759053026974,0.0,10000.0
303.0,303.32000732421875,276.510009765625,281.04998779296875,7456000,290.5833374023438,,0,0.0,0.03254383164322783,0.0,10000.0
283.6099853515625,306.9800109863281,280.7900085449219,299.5400085449219,7214200,288.6960021972656,,0,0.0,-0.06399344768461224,-0.0,10000.0
265.1000061035156,285.0,252.25999450683594,276.4599914550781,11226800,286.8060017903646,,0,0.0,-0.06526561194628577,-0.0,10000.0
258.3699951171875,280.6400146484375,256.3500061035156,280.3699951171875,11751800,284.5906677246094,,0,0.0,-0.02538668740618666,-0.0,10000.0
248.24000549316406,250.25,238.25,250.0,8828100,280.83733418782555,,0,0.0,-0.0392072988948613,-0.0,10000.0
239.0,252.1699981689453,238.5,238.8300018310547,7852100,276.6373341878255,,0,0.0,-0.03722206448878973,-0.0,10000.0
