Close,High,Low,Open,Volume,MA_short,MA_long,RSI,Signal,Buy_Trigger,Position,Returns,Strategy_Returns,Equity
188.83978271484372,192.91954841717475,188.24980305842183,189.82971935613105,148240500,186.4947979736328,183.01115234375,56.12643309890126,0.0,False,0.0,0.0,0.0,10000.0
188.1098175048828,193.61952916959007,186.13992286460277,191.74961996436147,183529700,186.65179016113282,183.06095489501953,55.046520931158234,0.0,False,0.0,-0.003865526635683514,-0.0,10000.0
187.22987365722656,192.15959956375175,186.80989821500853,190.50969495089785,176862600,186.75358764648436,183.11765533447266,53.7050731116964,0.0,False,0.0,-0.004677819899715829,-0.0,10000.0
189.09976196289065,191.35963411085103,186.5498969714268,188.55979791265688,153543200,186.81079223632813,183.18875549316405,56.15049605525813,0.0,False,0.0,0.009987125820996923,0.0,10000.0
185.0299835205078,189.53974931649188,183.7000688940612,189.09977067708235,172457000,186.68201232910155,183.2348551940918,49.964344458086124,0.0,False,0.0,-0.021521859150629208,-0.0,10000.0
184.84999084472656,186.32990643372668,183.66005283935564,185.06998015284367,131327500,186.35885345458985,183.26355758666992,49.70353520807295,0.0,False,0.0,-0.000972775721840291,-0.0,10000.0
184.92999267578125,187.1098673607792,183.010098425574,183.2100845491025,137968500,185.9171078491211,183.356749420166,49.82889153835913,0.0,False,0.0,0.000432793264901532,0.0,10000.0
185.7999420166016,188.0998205983224,183.3900687774691,184.9899882929175,160128900,185.57575225830078,183.46104034423828,51.251701797785756,0.0,False,0.0,0.004704209026523465,0.0,10000.0
183.1300811767578,184.45001701406107,180.79021156477043,184.3100252062831,159586100,185.18899841308593,183.54283203125,46.85961093983987,0.0,False,0.0,-0.014369546141221212,-0.0,10000.0
187.03988647460935,189.6897370464893,186.31992419508657,186.48991316970117,206188600,184.79265045166017,183.63362655639648,53.18643720177213,0.0,False,0.0,0.02134988022026696,0.0,10000.0
186.21990966796875,190.4296883714215,186.06992389502736,189.0697614175565,187967200,184.5436849975586,183.69802444458008,51.79369981085357,0.0,False,0.0,-0.004383967623675322,-0.0,10000.0
178.06036376953125,182.37012791600927,177.60038196777572,181.89014292514364,223345300,184.20112060546876,183.66123016357423,40.44426186926596,0.0,False,0.0,-0.04381672138594639,-0.0,10000.0
183.31008911132807,185.3699752173061,178.3903418724365,179.04031586008543,200381000,184.10613525390625,183.6786328125,48.29460367570903,0.0,False,0.0,0.029482840710084668,0.0,10000.0
184.8299865722656,186.15991637882956,183.92003219020145,184.7399951080077,139636600,184.04014801025392,183.72553207397462,50.33573685210724,0.0,False,0.0,0.008291401026020218,0.0,10000.0
187.6598358154297,189.58973923983265,186.8098909978121,187.48984685190615,142748100,183.8127816772461,183.8606199645996,53.978492221541224,0.0,False,0.0,0.01531055266325887,0.0,10000.0
186.4599151611328,189.1097657209082,185.97994539629804,187.1498802806874,124799600,183.6792041015625,184.01770294189453,52.22915739322343,0.0,False,0.0,-0.006394126101000319,-0.0,10000.0
188.50979614257807,189.9897117301412,185.6899415183402,187.22986667366476,143711600,183.57382537841798,184.19688430786132,54.917128313602305,0.0,False,0.0,0.010993681830616664,0.0,10000.0
191.5096435546875,192.33960048487265,189.82972650403363,191.25965707901597,148552700,183.66722869873047,184.39566589355468,58.58935017728859,0.0,False,0.0,0.015913482871948492,0.0,10000.0
192.49957275390625,193.46952146246272,186.04992498376652,191.32963792417547,171764400,183.71423767089843,184.6507389831543,59.754350208202666,0.0,False,0.0,0.005169082772252587,0.0,10000.0
191.11965942382807,194.47947816452236,189.45974561417185,191.19965692455455,179489500,183.80504058837892,184.87911529541014,57.3330357881241,0.0,False,0.0,-0.007168396845442793,-0.0,10000.0
185.59996032714844,190.2897090701948,184.87000408758857,187.1898706566695,165794100,183.89023803710938,185.02779876708985,48.81259883225104,0.0,False,0.0,-0.028880854608677953,-0.0,10000.0
180.33023071289065,186.25991753048797,176.22045266395375,186.22992037566056,204019600,183.76685241699218,185.058095703125,42.34275686567113,0.0,False,0.0,-0.028392945801114844,-0.0,10000.0
174.18057250976562,179.57028010697434,171.90069716024271,179.4502914858299,207014100,183.63806060791015,185.02839584350585,36.29665243462013,0.0,False,0.0,-0.03410220337884495,-0.0,10000.0
171.87069702148438,176.81043194569037,171.020736948564,174.92051964769362,206312900,183.49826721191405,184.96909805297852,34.31467511640045,0.0,False,0.0,-0.01326138417734124,-0.0,10000.0
185.39996337890625,186.98987361565236,174.59055120100808,176.6804343618602,231346200,183.5556671142578,185.0457928466797,51.142664976462974,0.0,False,0.0,0.07871770227202068,0.0,10000.0
190.0297088623047,193.6495233336176,183.9400420976916,184.25002288009927,196387400,183.80025177001954,185.19748184204101,55.35749440853278,0.0,False,0.0,0.024971663419029566,0.0,10000.0
