Close,High,Low,Open,Volume,MA_short,MA_long,RSI,Signal,Position,Returns,Strategy_Returns,Equity
2.120500087738037,2.125,2.0964999198913574,2.109499931335449,72200000,,,,0.0,0.0,0.0,0.0,5000.0
2.259999990463257,2.265000104904175,2.183500051498413,2.188499927520752,268880000,,,,0.0,0.0,0.06578632254338923,0.0,5000.0
2.253499984741211,2.2660000324249268,2.237499952316284,2.263999938964844,147978000,,,,0.0,0.0,-0.002876108738705585,-0.0,5000.0
2.249500036239624,2.257499933242798,2.2314999103546143,2.240000009536743,99928000,,,,0.0,0.0,-0.0017749938001646592,-0.0,5000.0
2.2320001125335693,2.257499933242798,2.220499992370605,2.2304999828338623,96194000,,,,0.0,0.0,-0.007779472515727748,-0.0,5000.0
2.247499942779541,2.258500099182129,2.2260000705718994,2.254499912261963,119610000,,,,0.0,0.0,0.006944368039649262,0.0,5000.0
2.2385001182556152,2.240499973297119,2.2079999446868896,2.213500022888184,141772000,,,,0.0,0.0,-0.004004371414041308,-0.0,5000.0
2.237499952316284,2.25,2.2214999198913574,2.237499952316284,397752000,,,,0.0,0.0,-0.00044680182555023595,-0.0,5000.0
2.8405001163482666,2.858999967575073,2.6475000381469727,2.6559998989105225,2086584000,,,,0.0,0.0,0.269497285757593,0.0,5000.0
3.138999938964844,3.1519999504089355,2.803499937057495,2.825000047683716,1243590000,,,,0.0,0.0,0.10508706579471205,0.0,5000.0
3.130000114440918,3.191999912261963,3.0309998989105225,3.062000036239624,1014668000,,,,0.0,0.0,-0.0028670992987958055,-0.0,5000.0
3.066499948501587,3.121999979019165,3.059000015258789,3.095499992370605,479584000,,,,0.0,0.0,-0.020287592210096017,-0.0,5000.0
3.101999998092652,3.101999998092652,3.013999938964844,3.055999994277954,370380000,,,,0.0,0.0,0.011576732492172948,0.0,5000.0
3.059000015258789,3.112499952316284,3.0450000762939453,3.0840001106262207,288544000,,,,0.0,0.0,-0.013862018974952428,-0.0,5000.0
3.109499931335449,3.127000093460083,3.0380001068115234,3.053999900817871,269640000,,,,0.0,0.0,0.016508635444510755,0.0,5000.0
3.1614999771118164,3.1875,3.117500066757202,3.119499921798706,285986000,,,,0.0,0.0,0.016722960901959016,0.0,5000.0
3.0409998893737797,3.1614999771118164,3.0355000495910645,3.121500015258789,296166000,,,,0.0,0.0,-0.03811484694303857,-0.0,5000.0
3.0915000438690186,3.0920000076293945,2.984999895095825,3.0269999504089355,271022000,,,,0.0,0.0,0.016606430888637114,0.0,5000.0
3.1424999237060547,3.1475000381469727,3.065000057220459,3.0999999046325684,177498000,,,,0.0,0.0,0.016496807088254073,0.0,5000.0
3.0460000038146973,3.132499933242798,3.0425000190734863,3.121999979019165,201040000,,,,0.0,0.0,-0.030708010257499696,-0.0,5000.0
3.078000068664551,3.0799999237060547,3.0280001163482666,3.0480000972747803,158382000,,,,0.0,0.0,0.01050560236696585,0.0,5000.0
3.0850000381469727,3.086999893188477,3.0299999713897705,3.0840001106262207,155208000,,,73.80435552738729,0.0,0.0,0.002274194063114132,0.0,5000.0
3.0290000438690186,3.0985000133514404,3.026000022888184,3.069999933242798,174042000,,,69.84884923208969,0.0,0.0,-0.018152348001781893,-0.0,5000.0
