Close,High,Low,Open,Volume,MA_short,MA_long,signal,Signal,Position,Returns,Strategy_Returns,Equity
RBLX,RBLX,RBLX,RBLX,RBLX,,,,,,,,
118.62999725341797,119.6500015258789,113.94999694824219,118.4000015258789,13090700,120.21428462437221,106.8479995727539,0,1.0,1.0,-0.013061561852620196,-0.013061561852620196,34237.66963085583
118.12000274658203,120.25,117.81999969482422,119.36000061035156,6586400,121.01999882289341,107.66133295694986,0,1.0,1.0,-0.004299034971285476,-0.004299034971285476,34090.48069177746
118.81999969482422,121.79000091552734,117.83999633789062,118.56999969482422,5551900,120.99142783028739,108.4163330078125,0,1.0,1.0,0.005926150795509066,0.005926150795509066,34292.50602104832
120.95999908447266,120.95999908447266,118.16000366210938,119.82499694824219,5119400,120.81857081821987,109.27799962361654,0,1.0,1.0,0.018010430863026228,0.018010430863026228,34910.128829860325
118.33000183105469,122.01000213623047,116.51000213623047,121.50499725341797,6595900,119.93714250837054,109.98333307902018,0,1.0,1.0,-0.021742702325760588,-0.021742702325760588,34151.08829055871
124.94000244140625,125.51000213623047,117.76000213623047,118.13999938964844,11351700,120.0,110.79999974568685,0,1.0,1.0,0.05586073276487369,0.05586073276487369,36058.79310718722
137.7899932861328,150.58999633789062,135.64999389648438,149.60000610351562,24665800,122.51285661969867,112.02233276367187,0,1.0,1.0,0.10284929240939378,0.10284929240939378,39767.414463398156
125.02999877929688,133.3699951171875,124.44000244140625,132.41000366210938,15011800,123.42714255196708,112.76833267211914,0,1.0,1.0,-0.09260465293977271,-0.09260465293977271,36084.766848703075
130.6999969482422,132.7899932861328,125.0999984741211,126.1500015258789,13557700,125.22428458077567,113.72199935913086,0,1.0,1.0,0.045349102009942355,0.045349102009942355,37721.17862152989
127.11000061035156,130.72000122070312,126.30999755859375,129.13999938964844,7409700,126.40857042585101,114.50933278401693,0,1.0,1.0,-0.02746745540715112,-0.02746745540715112,36685.073829837835
134.13999938964844,134.35000610351562,126.69999694824219,126.87999725341797,7787500,128.2914276123047,115.48799947102864,0,1.0,1.0,0.05530641763465116,0.05530641763465116,38713.99384402886
129.6300048828125,135.0800018310547,127.37999725341797,134.30999755859375,7124500,129.9057137625558,116.38099975585938,0,1.0,1.0,-0.03362154858623012,-0.03362154858623012,37412.36941903483
128.7100067138672,132.9600067138672,128.36500549316406,130.85000610351562,5704900,130.4442858014788,117.17133331298828,0,1.0,1.0,-0.007097108187082202,-0.007097108187082202,37146.849785732855
130.74000549316406,132.5800018310547,127.01000213623047,128.5,6810800,129.43714468819755,118.0096669514974,0,1.0,1.0,0.015771879989173954,0.015771879989173954,37732.72544252931
129.52999877929688,133.6199951171875,128.72999572753906,131.0,5703900,130.0800018310547,118.82066701253255,0,1.0,1.0,-0.009255060907355173,-0.009255060907355173,37383.50677035819
126.77999877929688,130.22999572753906,123.0999984741211,129.80999755859375,7721700,129.52000209263392,119.69166692097981,0,1.0,1.0,-0.021230603149202998,-0.021230603149202998,36589.83237379117
125.27999877929688,129.27000427246094,124.97000122070312,126.91000366210938,6504200,129.2585732596261,120.45433349609375,0,1.0,1.0,-0.011831519280981029,-0.011831519280981029,36156.919066572795
117.33999633789062,117.62999725341797,112.0,113.83000183105469,18735700,126.85857282366071,120.91266682942708,0,1.0,1.0,-0.06337805331076019,-0.06337805331076019,33865.3639224187
