Close,High,Low,Open,Volume,MA_short,MA_long,RSI,Signal,Buy_Trigger,Position,Returns,Strategy_Returns,Equity
318.0484313964844,318.3923372674187,315.7197427630588,316.8005769349855,36465800,304.54295471191404,304.3269384765625,60.96978085780516,0.0,False,0.0,0.0,0.0,10000.0
316.03424072265625,317.25261951377945,315.71981071665806,316.3879519901324,31768800,305.0962292480469,304.12651096888953,57.4775472466613,0.0,False,0.0,-0.0063329684255452046,-0.0,10000.0
319.4731750488281,320.32800708992704,315.9948650328523,318.4709333573137,60446600,305.7257391357422,303.9642819649833,61.529163192127854,0.0,False,0.0,0.010881524477563742,0.0,10000.0
320.5147399902344,321.0551421602665,318.470975085948,320.0234543863166,44278500,306.4223840332031,303.8103921072824,62.68873356164535,0.0,False,0.0,0.0032602578956655304,0.0,10000.0
319.3651123046875,321.4678290419078,317.3115421183243,321.0453006415859,48432800,307.04875122070314,303.66359348842076,60.52041581870934,0.0,False,0.0,-0.003586816898286549,-0.0,10000.0
321.09442138671875,321.3302288576638,318.3137283538319,319.8367315655272,33375600,307.5906036376953,303.4980290876116,62.615151105043715,0.0,False,0.0,0.005414834042302807,0.0,10000.0
321.4579772949219,323.16764148062344,320.33783180381295,320.3771430453496,40019200,308.133056640625,303.3203143310547,63.058912504989586,0.0,False,0.0,0.0011322398770836628,0.0,10000.0
325.34893798828125,325.9286513392728,321.3400610920875,322.5191284212314,47486100,308.82553527832033,303.1454523577009,67.50466455965324,0.0,False,0.0,0.012104103703077795,0.0,10000.0
331.3917541503906,331.6079209983727,325.72232952633465,325.7419701540816,64213500,309.6098297119141,302.9696023995536,72.94943030409448,0.0,False,0.0,0.01857333913389647,0.0,10000.0
330.64501953125,332.31537245568006,329.5838259221381,331.6079200448358,61554900,310.4804345703125,302.7968223353795,71.35826950115143,0.0,False,0.0,-0.0022533289069158746,-0.0,10000.0
331.75537109375,332.7674182813665,330.3797473558135,330.3895826637314,43015900,311.4538897705078,302.62738159179685,72.32489952165695,0.0,False,0.0,0.003358137872677247,0.0,10000.0
327.5498962402344,331.1854214014878,327.1961850279305,330.0358299758091,48216700,312.3012457275391,302.449264351981,63.57352033897753,0.0,False,0.0,-0.012676433360071182,-0.0,10000.0
325.8697204589844,327.10776972072495,323.8161503250398,325.5946017325634,62891200,312.9839294433594,302.27330296107704,60.427595522679816,0.0,False,0.0,-0.005129526220389091,-0.0,10000.0
333.799072265625,335.0665974450739,330.8022422525077,333.22919419234955,66862800,313.79459106445313,302.10933959960937,68.38004583801556,0.0,False,0.0,0.024332889215580522,0.0,10000.0
342.3277893066406,343.1629807974881,334.722698053465,334.82096116751046,63007000,314.62121337890625,301.9842408098493,74.35062002238547,0.0,False,0.0,0.025550451602899482,0.0,10000.0
343.8802795410156,347.76141779152016,342.45553930603324,346.56267972749924,72652200,315.5073352050781,301.89746861049105,75.26615786853785,0.0,False,0.0,0.0045350984724887855,0.0,10000.0
341.9249267578125,344.48945306585824,340.4707406387247,342.2983085945595,65105400,316.3330871582031,301.80586129324774,71.79042122848162,0.0,False,0.0,-0.005686143985380587,-0.0,10000.0
345.8748779296875,347.20132498528426,340.6181163131397,341.6694746335876,50488600,317.1519616699219,301.73711443219867,74.36567637865257,0.0,False,0.0,0.011552100659431463,0.0,10000.0
348.46881103515625,349.6282376581261,345.8748390992629,347.63361965954,53372100,318.10564392089844,301.6750833565848,75.92030403871718,0.0,False,0.0,0.007499628539069825,0.0,10000.0
348.71453857421875,351.26922987957295,347.68285073248705,348.25272887676743,47266200,318.9929071044922,301.5978662109375,76.06837044711276,0.0,False,0.0,0.000705163651038232,0.0,10000.0
348.6554870605469,349.6184174271608,346.7787728683112,348.10524970410665,41390400,319.8565863037109,301.51622288295204,75.94751089673017,0.0,False,0.0,-0.00016934055549655547,-0.0,10000.0
342.740478515625,350.8958071324031,342.1116185813994,348.9405001234873,69225900,320.6438226318359,301.44464242117743,64.83536692054388,0.0,False,0.0,-0.016965195628470542,-0.0,10000.0
346.9949035644531,347.45671308185854,342.8091719662363,343.03514407994106,47153900,321.5483764648437,301.37867824009487,68.41497680824719,0.0,False,0.0,0.012412963497202334,0.0,10000.0
348.3214416503906,351.4263698061211,346.87706098911235,348.44918068622377,53196900,322.3694122314453,301.34282688685823,69.4589215408922,0.0,False,0.0,0.0038229324762721895,0.0,10000.0
354.20709228515625,354.305355405067,349.00931208022024,349.98204800024035,44606500,323.24999267578124,301.33511614118305,73.62434368626568,0.0,False,0.0,0.01689718154265396,0.0,10000.0
356.9288024902344,357.76396397203456,353.7550869080424,356.9582784250545,57097800,324.0818377685547,301.34842660086497,75.30187531567188,0.0,False,0.0,0.007683951745627304,0.0,10000.0
359.5227966308594,359.8077506752878,354.1383256374959,356.93862957320954,69525600,324.9808917236328,301.3970569719587,76.8153651066754,0.0,False,0.0,0.007267539415499957,0.0,10000.0
363.8067932128906,365.2904552167826,357.63624776639995,358.2552423852553,71138800,325.9868469238281,301.4534475272042,79.09388895362767,0.0,False,0.0,0.011915785653030087,0.0,10000.0
361.5173950195313,366.351658257818,361.0752559946736,366.22391921096187,80932000,327.0089172363281,301.52608555385046,74.859810101466,0.0,False,0.0,-0.00629289566899216,-0.0,10000.0
360.9998168945313,362.3969948610823,358.03824160023504,360.0651120113186,49204700,327.97877807617186,301.59874738420757,73.89669041360037,0.0,False,0.0,-0.0014316824919919924,-0.0,10000.0
356.08026123046875,360.2914331262993,355.1553750173207,359.85850638708854,53378300,328.8537847900391,301.66700866699216,65.29740941694692,0.0,False,0.0,-0.01362758492894145,-0.0,10000.0
360.2816162109375,360.43901681980367,354.4272864301973,354.83069680412274,47603000,329.85290771484375,301.7175008719308,68.6523883125108,0.0,False,0.0,0.011798898838005112,0.0,10000.0
356.71002197265625,359.01238895404134,355.01767999999373,356.385311870061,48922900,330.83542724609373,301.72648550851005,63.07014047707542,0.0,False,0.0,-0.009913340224914968,-0.0,10000.0
351.9281005859375,358.97296342588555,351.83955148925304,356.1786373877198,52685500,331.6018426513672,301.7149347795759,56.451702413273864,0.0,False,0.0,-0.013405626677585492,-0.0,10000.0
357.9792175292969,358.70733796883354,352.74479154792726,353.4728819606406,49428100,332.5010736083984,301.7124089704241,61.90014996182341,0.0,False,0.0,0.017194185213640578,0.0,10000.0
358.6778564453125,360.6259969338408,356.080295758173,356.15902609665824,46498000,333.40897094726563,301.7534498814174,62.48376007298379,0.0,False,0.0,0.0019516186465724505,0.0,10000.0
357.9595642089844,359.0222135298197,356.3164363159426,358.38264216689817,46151000,334.30210998535154,301.7800283377511,61.441692706728674,0.0,False,0.0,-0.002002611043365743,-0.0,10000.0
363.4792785644531,364.5320488086795,361.32449409549406,361.6393252757432,58712500,335.30859008789065,301.8303910609654,66.11795032701569,0.0,False,0.0,0.015419938192365867,0.0,10000.0
364.3353576660156,364.9650501822504,363.0365774410757,364.1188942951923,19432900,336.37994567871095,301.87209751674106,66.79065243297055,0.0,False,0.0,0.0023552349529898375,0.0,10000.0
364.3255004882813,366.0276910481875,362.73155662470873,362.7709217894503,34460900,337.4446179199219,301.8926009695871,66.77421305932748,0.0,False,0.0,-2.7055232293293763e-05,-0.0,10000.0
361.5508728027344,361.9936483701635,358.6581484968216,360.6161677546873,49374700,338.466767578125,301.92827183314733,62.137997249794786,0.0,False,0.0,-0.007615793244854618,-0.0,10000.0
360.3504333496094,364.52226973044776,360.1241512291807,361.3245334383602,47133700,339.58203125,301.9921498325893,60.19082057978737,0.0,False,0.0,-0.00332025046383988,-0.0,10000.0
360.4685668945313,361.14747343769193,357.5660237280284,360.075005281917,48498800,340.6627130126953,302.0551687186105,60.32258832029191,0.0,False,0.0,0.00032782961803001776,0.0,10000.0
362.24945068359375,362.7020449901475,358.7565204176564,360.89163773710936,38214100,341.61236755371095,302.0992351422991,62.34599896834627,0.0,False,0.0,0.004940469024539151,0.0,10000.0
366.82464599609375,368.1726100645608,364.34515118816057,366.35235412153,61975400,342.61009765625,302.15662397112163,67.0017556287464,0.0,False,0.0,0.012629957902948519,0.0,10000.0
